Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR9968613,2022/7/19 22:04,2022/7/29 1:44,1630989,544681665,1630989,333,328,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR009/9968/ERR9968613/ERR9968613.lite.1,ERX9510378,eccDNA-seq,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP138467,PRJEB53656,,851686,ERS12476078,SAMEA110377882,simple,3702,Arabidopsis thaliana,SAMEA110377882,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA16479788,,public,6F4E3FAB818A2FBB4B85EB684DCA8E09,8A7FEB6EDF9658BB38240DEC175CB7F3
ERR9968689,2022/7/19 22:04,2022/7/29 23:55,1591273,556707244,1591273,349,332,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR009/9968/ERR9968689/ERR9968689.lite.1,ERX9510454,eccDNA-seq,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP138467,PRJEB53656,,851686,ERS12476079,SAMEA110377883,simple,3702,Arabidopsis thaliana,SAMEA110377883,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA16479791,,public,FA871C0DC483614B434AAB955A285D3E,2A9EF9679D4ED14C8E41C654C47418F7
ERR9968690,2022/7/19 22:04,2022/7/29 23:55,1302090,461897351,1302090,354,283,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/ERR009/9968/ERR9968690/ERR9968690.lite.1,ERX9510455,eccDNA-seq,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP138467,PRJEB53656,,851686,ERS12476080,SAMEA110377884,simple,3702,Arabidopsis thaliana,SAMEA110377884,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA16479791,,public,E6E4973D37B9020501EE38C930DE1D7F,272FBC805A7F250B6BDC9AD10552257B
ERR9968691,2022/7/19 22:04,2022/7/29 23:55,1250101,443528692,1250101,354,266,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR009/9968/ERR9968691/ERR9968691.lite.1,ERX9510456,eccDNA-seq,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP138467,PRJEB53656,,851686,ERS12476081,SAMEA110377885,simple,3702,Arabidopsis thaliana,SAMEA110377885,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA16479791,,public,CF5E9CCD68D0EF3E0F365B33FFCEB5D6,46A99FC4C74593C233165DE242329749
ERR9968692,2022/7/19 22:04,2022/7/29 23:55,1506958,523570273,1506958,347,320,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR009/9968/ERR9968692/ERR9968692.lite.1,ERX9510457,eccDNA-seq,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP138467,PRJEB53656,,851686,ERS12476082,SAMEA110377886,simple,3702,Arabidopsis thaliana,SAMEA110377886,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA16479791,,public,0C57A2F925A77C6A1D11E33CBED9C531,A0503B1D3B19E9ADF764F332463BD9F0
ERR9968693,2022/7/19 22:04,2022/7/29 23:55,1571665,539818576,1571665,343,328,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR009/9968/ERR9968693/ERR9968693.lite.1,ERX9510458,eccDNA-seq,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP138467,PRJEB53656,,851686,ERS12476083,SAMEA110377887,simple,3702,Arabidopsis thaliana,SAMEA110377887,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA16479791,,public,8144C98D4238E81F660741F6411B5645,863D37EC2CCB2401109FB867601E94B8
SRR10163228,2020/3/10 1:20,2019/9/23 11:14,26556675,7967002500,26556675,300,2444,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/163/SRR10163228.sralite.1,SRX6888628,stem4,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP222959,PRJNA572559,,572559,SRS5421633,SAMN12793228,simple,3702,Arabidopsis thaliana,eccDNA_stem,,,,,,,no,,,,,SHANDONG AGRICULTURAL UNIVERSITY,SRA965221,,public,4461B91B9736C03D494DDF7A6520FCDE,8A949CB1D5C5A0C91A68DE55BDD51E27
SRR10163229,2020/3/10 1:20,2019/9/23 11:17,30177190,9053157000,30177190,300,2788,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/163/SRR10163229.sralite.1,SRX6888627,stem3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP222959,PRJNA572559,,572559,SRS5421633,SAMN12793228,simple,3702,Arabidopsis thaliana,eccDNA_stem,,,,,,,no,,,,,SHANDONG AGRICULTURAL UNIVERSITY,SRA965221,,public,18F2E069B478988EF4C27C88DF273F63,3CD8B32296D98D03105BDFD51A9D2D7D
SRR10163230,2020/3/10 1:20,2019/9/23 11:12,24530522,7359156600,24530522,300,2362,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/163/SRR10163230.sralite.1,SRX6888626,flower4,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP222959,PRJNA572559,,572559,SRS5421631,SAMN12793227,simple,3702,Arabidopsis thaliana,eccDNA_flower,,,,,,,no,,,,,SHANDONG AGRICULTURAL UNIVERSITY,SRA965221,,public,1938E1A05482ECB922F05818334FF601,5F45F339F8260D55551A983E2A27F3DA
SRR10163231,2020/3/10 1:20,2019/9/23 11:14,23742770,7122831000,23742770,300,2204,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/163/SRR10163231.sralite.1,SRX6888625,flower3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP222959,PRJNA572559,,572559,SRS5421631,SAMN12793227,simple,3702,Arabidopsis thaliana,eccDNA_flower,,,,,,,no,,,,,SHANDONG AGRICULTURAL UNIVERSITY,SRA965221,,public,80BAAE43604B0B53BB3278B441913FEA,06831E3AF4E047B1AD949DE848688383
SRR10163232,2020/3/10 1:20,2019/9/23 11:17,28928368,8678510400,28928368,300,2659,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/163/SRR10163232.sralite.1,SRX6888624,leaf3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP222959,PRJNA572559,,572559,SRS5421630,SAMN12793226,simple,3702,Arabidopsis thaliana,eccDNA_leaf,,,,,,,no,,,,,SHANDONG AGRICULTURAL UNIVERSITY,SRA965221,,public,AAB80E4DC7FE52E2F4F424AD331CBC05,97542F92C7D9B3A43479AA193C56329F
SRR10163233,2020/3/10 1:20,2019/9/23 11:13,21908105,6572431500,21908105,300,2081,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/163/SRR10163233.sralite.1,SRX6888623,leaf2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP222959,PRJNA572559,,572559,SRS5421630,SAMN12793226,simple,3702,Arabidopsis thaliana,eccDNA_leaf,,,,,,,no,,,,,SHANDONG AGRICULTURAL UNIVERSITY,SRA965221,,public,0F5DB40E58CD0B7B4E87AB1E7B5F9B28,DF187A06CBC9C81AB0F2806AF33E165B
SRR10163234,2020/3/10 1:20,2019/9/23 11:17,30692681,9207804300,30692681,300,2955,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/163/SRR10163234.sralite.1,SRX6888622,root2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP222959,PRJNA572559,,572559,SRS5421632,SAMN12793229,simple,3702,Arabidopsis thaliana,eccDNA_root,,,,,,,no,,,,,SHANDONG AGRICULTURAL UNIVERSITY,SRA965221,,public,8239AE9D4710570611ABD0033FE9C9F1,252D9F98998D8FEC905D3D227914A704
SRR10163235,2020/3/10 1:20,2019/9/23 11:16,28314195,8494258500,28314195,300,2687,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/163/SRR10163235.sralite.1,SRX6888621,stem2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP222959,PRJNA572559,,572559,SRS5421633,SAMN12793228,simple,3702,Arabidopsis thaliana,eccDNA_stem,,,,,,,no,,,,,SHANDONG AGRICULTURAL UNIVERSITY,SRA965221,,public,0BBF780F1D63FC64367081E041173BB9,B249C9AE88463C26E33B9EFEBA5E5C11
SRR10163236,2020/3/10 1:20,2019/9/23 11:19,31949919,9584975700,31949919,300,3003,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/163/SRR10163236.sralite.1,SRX6888620,root4,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP222959,PRJNA572559,,572559,SRS5421632,SAMN12793229,simple,3702,Arabidopsis thaliana,eccDNA_root,,,,,,,no,,,,,SHANDONG AGRICULTURAL UNIVERSITY,SRA965221,,public,EE01D17DEB3495975340E7C504125921,49B0FED4DEA098F49575A311A3581FD1
SRR10163237,2020/3/10 1:20,2019/9/23 11:18,30748624,9224587200,30748624,300,2908,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/163/SRR10163237.sralite.1,SRX6888619,root3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP222959,PRJNA572559,,572559,SRS5421632,SAMN12793229,simple,3702,Arabidopsis thaliana,eccDNA_root,,,,,,,no,,,,,SHANDONG AGRICULTURAL UNIVERSITY,SRA965221,,public,4109A8DFC102AB65E90ADE9E9587FDD3,3480AE0AA8574FA939BDB02B5D899DF3
SRR10163238,2020/3/10 1:20,2019/9/23 11:18,31369770,9410931000,31369770,300,2932,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/163/SRR10163238.sralite.1,SRX6888618,flower1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP222959,PRJNA572559,,572559,SRS5421631,SAMN12793227,simple,3702,Arabidopsis thaliana,eccDNA_flower,,,,,,,no,,,,,SHANDONG AGRICULTURAL UNIVERSITY,SRA965221,,public,19F6A0FC3D9765E528013F6F567015B7,CCA4E1CF6C905B098F6395B356F8CA62
SRR10163239,2020/3/10 1:20,2019/9/23 11:16,27744300,8323290000,27744300,300,2562,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/163/SRR10163239.sralite.1,SRX6888617,leaf1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP222959,PRJNA572559,,572559,SRS5421630,SAMN12793226,simple,3702,Arabidopsis thaliana,eccDNA_leaf,,,,,,,no,,,,,SHANDONG AGRICULTURAL UNIVERSITY,SRA965221,,public,F71BE84DE61AB66E17B68AECD44ED8EB,9E3937926CAA0621B68A1AD87A666818
SRR13922189,2022/4/22 3:25,2021/3/10 9:18,482978,193873188,482978,401,134,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR013/13922/SRR13922189/SRR13922189.lite.1,SRX10301655,K10p_mob,OTHER,RANDOM,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP310078,PRJNA712991,,712991,SRS8423639,SAMN18238199,simple,4039,Daucus carota,K10p_mob,,,,,,,no,,,,,UNIVERSITY OF AGRICULTURE IN KRAKOW,SRA1204764,,public,84D144026D5349810827A5A7C52B25E9,AFAEFBFC08957BA80CFBF24B558C8476
SRR13922190,2022/4/22 3:25,2021/3/10 9:18,651930,263022374,651930,403,181,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR013/13922/SRR13922190/SRR13922190.lite.1,SRX10301654,K10w_mob,OTHER,RANDOM,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP310078,PRJNA712991,,712991,SRS8423638,SAMN18238198,simple,4039,Daucus carota,K10w_mob,,,,,,,no,,,,,UNIVERSITY OF AGRICULTURE IN KRAKOW,SRA1204764,,public,56F4979E316879A4F95AA9DE76D77F13,C723ED856EFB8873649E95050BE1BE40
SRR13922191,2022/4/22 3:25,2021/3/10 9:18,510885,206114528,510885,403,143,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13922/SRR13922191/SRR13922191.lite.1,SRX10301653,DH1po_mob,OTHER,RANDOM,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP310078,PRJNA712991,,712991,SRS8423636,SAMN18238197,simple,4039,Daucus carota,DH1po_mob,,,,,,,no,,,,,UNIVERSITY OF AGRICULTURE IN KRAKOW,SRA1204764,,public,6240063424123F6ADA2BD34BBEB482BA,40708C628D300E9FAFFC2B286CB1C648
SRR13922192,2022/4/22 3:25,2021/3/10 9:18,542411,218231770,542411,402,151,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13922/SRR13922192/SRR13922192.lite.1,SRX10301652,DH1do_mob,OTHER,RANDOM,OTHER,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP310078,PRJNA712991,,712991,SRS8423637,SAMN18238196,simple,4039,Daucus carota,DH1do_mob,,,,,,,no,,,,,UNIVERSITY OF AGRICULTURE IN KRAKOW,SRA1204764,,public,122822A88DFCAB8B9B15E4462232203B,3F70AC21F7159FD3261AE02DD3476110
SRR16958684,2021/11/16 15:51,2021/11/16 15:44,65791,474514869,0,7212,176,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16958/SRR16958684/SRR16958684.lite.1,SRX13150263,md_r,AMPLICON,RANDOM PCR,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP346396,PRJNA780915,,780915,SRS11082595,SAMN23211513,simple,107608,Amaranthus palmeri,md_r,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1330260,,public,DF227544A1CA68B72E99BFEDEBBEA6E8,A181841DD0D45BDA5A91A1BEDEA18C07
SRR16958685,2021/11/16 15:51,2021/11/16 15:44,64873,499489675,0,7699,190,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR016/16958/SRR16958685/SRR16958685.1,SRX13150262,ms_s,AMPLICON,RANDOM PCR,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP346396,PRJNA780915,,780915,SRS11082594,SAMN23211515,simple,107608,Amaranthus palmeri,ms_s,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1330260,,public,DB55445026CFF09E062DF2F16A29847C,EC529A99DD702BDD01964CEC9DE5743A
SRR16958686,2021/11/16 15:53,2021/11/16 15:46,59399,421923513,0,7103,153,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/SRR016/16958/SRR16958686/SRR16958686.1,SRX13150261,ms_r,AMPLICON,RANDOM PCR,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP346396,PRJNA780915,,780915,SRS11082593,SAMN23211514,simple,107608,Amaranthus palmeri,ms_r,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1330260,,public,A9E77970D7A82F98DB7DA94DABC24922,164CA6AF5AA5E48D746748A2EAEA01F6
SRR16958687,2021/11/16 15:51,2021/11/16 15:44,38313,260449198,0,6797,93,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16958/SRR16958687/SRR16958687.lite.1,SRX13150260,ks_s,AMPLICON,RANDOM PCR,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP346396,PRJNA780915,,780915,SRS11082592,SAMN23211512,simple,107608,Amaranthus palmeri,ks_s,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1330260,,public,2A77E53449F532D65EAFB76C62D0428F,E0ACA145F9CCDAEC8A217598B08068FE
SRR16958688,2021/11/16 15:51,2021/11/16 15:44,42860,273067983,0,6371,95,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16958/SRR16958688/SRR16958688.lite.1,SRX13150259,ks_r,AMPLICON,RANDOM PCR,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP346396,PRJNA780915,,780915,SRS11082591,SAMN23211511,simple,107608,Amaranthus palmeri,ks_r,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1330260,,public,E50892366FF55F3FC7033A4DB9F0D5F5,B6A9D55080CC984998E3373D97EEAAD1
SRR16958689,2021/11/16 15:45,2021/11/16 15:42,19707,139352389,0,7071,50,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16958/SRR16958689/SRR16958689.lite.1,SRX13150258,ga_s,AMPLICON,RANDOM PCR,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP346396,PRJNA780915,,780915,SRS11082590,SAMN23211510,simple,107608,Amaranthus palmeri,ga_s,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1330260,,public,3678EAD10100D93C7D833C3A0AA22335,C81CDB3C43292C8D46437C15AB716D15
SRR16958690,2021/11/16 15:51,2021/11/16 15:44,56035,387341348,0,6912,140,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16958/SRR16958690/SRR16958690.lite.1,SRX13150257,ga_r,AMPLICON,RANDOM PCR,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP346396,PRJNA780915,,780915,SRS11082589,SAMN23211509,simple,107608,Amaranthus palmeri,ga_r,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1330260,,public,351B4F9D5F6B7AB1FDB00950ED967684,B453FE107A2560AEFD36E935256B7671
SRR16958691,2021/11/16 15:51,2021/11/16 15:44,56014,408970588,0,7301,152,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16958/SRR16958691/SRR16958691.lite.1,SRX13150256,de_r,AMPLICON,RANDOM PCR,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP346396,PRJNA780915,,780915,SRS11082588,SAMN23211508,simple,107608,Amaranthus palmeri,de_r,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1330260,,public,0E7A29EE47B27D7B3023FF25B08C7CFF,C9469C9458A45681A243449C1EDC9BBA
SRR16958692,2021/11/16 15:45,2021/11/16 15:42,24156,102310390,0,4235,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16958/SRR16958692/SRR16958692.lite.1,SRX13150255,az_s,AMPLICON,RANDOM PCR,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP346396,PRJNA780915,,780915,SRS11082587,SAMN23211507,simple,107608,Amaranthus palmeri,az_s,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1330260,,public,971B414D424AD6A07D2AFAC64A752FD2,A98890BBECE00C77DA0530206945C116
SRR16958693,2021/11/16 15:51,2021/11/16 15:43,24796,113610147,0,4581,36,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16958/SRR16958693/SRR16958693.lite.1,SRX13150254,az_r,AMPLICON,RANDOM PCR,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP346396,PRJNA780915,,780915,SRS11082586,SAMN23211506,simple,107608,Amaranthus palmeri,az_r,,,,,,,no,,,,,CLEMSON UNIVERSITY,SRA1330260,,public,494B9472770D6044B5F378FAF10CDB2D,10A093BB40DD406F987A2CE3B30D1C79
SRR24335743,2023/4/28 13:05,2023/4/28 12:49,650802,262044502,650802,402,119,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24335/SRR24335743/SRR24335743.lite.1,SRX20128629,M10,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457206,SAMN34352788,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq ddm1_polIV_rdr6 rep3,,,,,,,no,,,,,IRD,SRA1626308,,public,C9EE8E4A28E6DDEC538CB86C9342BA70,B75397EE793D40F6EED4F881C295F4C6
SRR24335744,2023/6/13 12:34,2023/6/13 11:42,1571665,539818576,1571665,343,329,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR024/24335/SRR24335744/SRR24335744.lite.1,SRX20128628,K11,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457205,SAMN34352787,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq ddm1_polIV_rdr6 rep2,,,,,,,no,,,,,IRD,SRA1626308,,public,8144C98D4238E81F660741F6411B5645,863D37EC2CCB2401109FB867601E94B8
SRR24335745,2023/6/13 12:34,2023/6/13 11:42,1506958,523570273,1506958,347,322,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR024/24335/SRR24335745/SRR24335745.lite.1,SRX20128627,K10,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457204,SAMN34352786,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq ddm1_polIV_rdr6 rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,0C57A2F925A77C6A1D11E33CBED9C531,A0503B1D3B19E9ADF764F332463BD9F0
SRR24335746,2023/4/28 13:05,2023/4/28 12:49,719988,254416837,719988,353,112,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24335/SRR24335746/SRR24335746.lite.1,SRX20128626,M2,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457203,SAMN34352785,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq ddm1_polIV rep2,,,,,,,no,,,,,IRD,SRA1626308,,public,4720FA01FA0C1D27C762E28579BA5D19,40F50CBB04A4680673CCCF9B4F7A722F
SRR24335747,2023/6/13 12:34,2023/6/13 11:42,1302090,461897351,1302090,354,284,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR024/24335/SRR24335747/SRR24335747.lite.1,SRX20128625,K3,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457201,SAMN34352784,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq ddm1_polIV rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,E6E4973D37B9020501EE38C930DE1D7F,272FBC805A7F250B6BDC9AD10552257B
SRR24335748,2023/4/28 13:05,2023/4/28 12:50,1275680,418819729,1275680,328,177,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24335/SRR24335748/SRR24335748.lite.1,SRX20128624,M1,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457202,SAMN34352783,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq ddm1 rep2,,,,,,,no,,,,,IRD,SRA1626308,,public,AF790B45247FD70AD1927A10D8493A40,4B1BC36D4E1E5E2A3CA51981CC66E162
SRR24335749,2023/4/28 13:13,2023/4/28 13:08,841554,8697502701,0,10335,7267,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24335/SRR24335749/SRR24335749.1,SRX20128623,FAS08151,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP435029,PRJNA961124,,961124,SRS17457199,SAMN34352811,simple,3702,Arabidopsis thaliana,gDNA MinION rdr6 rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,71BED5C0F303D5805E33C1695A1901EA,D7460DB34119C8C30D0FD99B811AC50E
SRR24335750,2023/4/28 13:21,2023/4/28 13:16,410581,6042476215,0,14716,5037,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24335/SRR24335750/SRR24335750.1,SRX20128622,FAS10064,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP435029,PRJNA961124,,961124,SRS17457200,SAMN34352810,simple,3702,Arabidopsis thaliana,gDNA MinION polIV rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,4A8FDBCFBE886FB73A6AA7692F656BBB,A7762D7071ECA101480C8C39A0B6F442
SRR24335751,2023/4/28 13:17,2023/4/28 13:13,1054943,4890639526,0,4635,4170,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR024/24335/SRR24335751/SRR24335751.1,SRX20128621,FAQ11157,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,MinION,SRP435029,PRJNA961124,,961124,SRS17457198,SAMN34352809,simple,3702,Arabidopsis thaliana,gDNA MinION ddm1 rep2,,,,,,,no,,,,,IRD,SRA1626308,,public,3081DFBC075D2D4A6373164D4E45920E,B57C4AA86539BF29C3951CA94592C4FB
SRR24335752,2023/6/13 12:34,2023/6/13 11:41,1591273,556707244,1591273,349,334,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR024/24335/SRR24335752/SRR24335752.lite.1,SRX20128620,K2,OTHER,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP435029,PRJNA961124,,961124,SRS17457197,SAMN34352782,simple,3702,Arabidopsis thaliana,eccDNA Illumina MiSeq ddm1 rep1,,,,,,,no,,,,,IRD,SRA1626308,,public,FA871C0DC483614B434AAB955A285D3E,2A9EF9679D4ED14C8E41C654C47418F7
